type,name,size,i,time,verification
sorting,quicksort-randomizado,16,13,0.000010,1
sorting,quicksort-randomizado,16,14,0.000010,1
sorting,quicksort-randomizado,16,15,0.000010,1
sorting,quicksort-randomizado,16,16,0.000010,1
sorting,quicksort-randomizado,16,17,0.000010,1
sorting,quicksort-randomizado,16,18,0.000010,1
sorting,quicksort-randomizado,16,19,0.000010,1
sorting,quicksort-randomizado,16,20,0.000010,1
sorting,quicksort-randomizado,16,21,0.000010,1
sorting,quicksort-randomizado,16,22,0.000010,1
sorting,quicksort-randomizado,16,23,0.000010,1
sorting,quicksort-randomizado,16,24,0.000010,1
sorting,quicksort-randomizado,16,25,0.000010,1
sorting,quicksort-randomizado,16,26,0.000010,1
sorting,quicksort-randomizado,16,27,0.000010,1
sorting,quicksort-randomizado,16,28,0.000010,1
sorting,quicksort-randomizado,16,29,0.000011,1
sorting,quicksort-randomizado,16,30,0.000011,1
sorting,quicksort-randomizado,16,31,0.000010,1
sorting,quicksort-randomizado,16,32,0.000011,1
sorting,quicksort-randomizado,16,33,0.000011,1
sorting,quicksort-randomizado,16,34,0.000010,1
sorting,quicksort-randomizado,16,35,0.000010,1
sorting,quicksort-randomizado,16,36,0.000010,1
sorting,quicksort-randomizado,16,37,0.000010,1
sorting,quicksort-randomizado,16,38,0.000010,1
sorting,quicksort-randomizado,16,39,0.000010,1
sorting,quicksort-randomizado,32,0,0.000079,1
sorting,quicksort-randomizado,32,1,0.000089,1
sorting,quicksort-randomizado,32,2,0.000084,1
sorting,quicksort-randomizado,32,3,0.000113,1
sorting,quicksort-randomizado,32,4,0.000074,1
sorting,quicksort-randomizado,32,5,0.000075,1
sorting,quicksort-randomizado,32,6,0.000083,1
sorting,quicksort-randomizado,32,7,0.000093,1
sorting,quicksort-randomizado,32,8,0.000074,1
sorting,quicksort-randomizado,32,9,0.000062,1
sorting,quicksort-randomizado,32,10,0.000017,1
sorting,quicksort-randomizado,32,11,0.000016,1
sorting,quicksort-randomizado,32,12,0.000016,1
sorting,quicksort-randomizado,32,13,0.000016,1
sorting,quicksort-randomizado,32,14,0.000016,1
sorting,quicksort-randomizado,32,15,0.000016,1
sorting,quicksort-randomizado,32,16,0.000016,1
sorting,quicksort-randomizado,32,17,0.000016,1
sorting,quicksort-randomizado,32,18,0.000016,1
sorting,quicksort-randomizado,32,19,0.000016,1
sorting,quicksort-randomizado,32,20,0.000016,1
sorting,quicksort-randomizado,32,21,0.000016,1
sorting,quicksort-randomizado,32,22,0.000016,1
sorting,quicksort-randomizado,32,23,0.000016,1
sorting,quicksort-randomizado,32,24,0.000016,1
sorting,quicksort-randomizado,32,25,0.000016,1
sorting,quicksort-randomizado,32,26,0.000016,1
sorting,quicksort-randomizado,32,27,0.000016,1
sorting,quicksort-randomizado,32,28,0.000016,1
sorting,quicksort-randomizado,32,29,0.000016,1
sorting,quicksort-randomizado,32,30,0.000016,1
sorting,quicksort-randomizado,32,31,0.000016,1
sorting,quicksort-randomizado,32,32,0.000016,1
sorting,quicksort-randomizado,32,33,0.000016,1
sorting,quicksort-randomizado,32,34,0.000016,1
sorting,quicksort-randomizado,32,35,0.000016,1
sorting,quicksort-randomizado,32,36,0.000016,1
sorting,quicksort-randomizado,32,37,0.000017,1
sorting,quicksort-randomizado,32,38,0.000016,1
sorting,quicksort-randomizado,32,39,0.000016,1
sorting,quicksort-randomizado,64,0,0.000167,1
sorting,quicksort-randomizado,64,1,0.000148,1
sorting,quicksort-randomizado,64,2,0.000153,1
sorting,quicksort-randomizado,64,3,0.000181,1
sorting,quicksort-randomizado,64,4,0.000172,1
sorting,quicksort-randomizado,64,5,0.000185,1
sorting,quicksort-randomizado,64,6,0.000193,1
sorting,quicksort-randomizado,64,7,0.000175,1
sorting,quicksort-randomizado,64,8,0.000192,1
sorting,quicksort-randomizado,64,9,0.000164,1
sorting,quicksort-randomizado,64,10,0.000045,1
sorting,quicksort-randomizado,64,11,0.000046,1
sorting,quicksort-randomizado,64,12,0.000059,1
sorting,quicksort-randomizado,64,13,0.000055,1
sorting,quicksort-randomizado,64,14,0.000051,1
sorting,quicksort-randomizado,64,15,0.000054,1
sorting,quicksort-randomizado,64,16,0.000051,1
sorting,quicksort-randomizado,64,17,0.000047,1
sorting,quicksort-randomizado,64,18,0.000047,1
sorting,quicksort-randomizado,64,19,0.000043,1
sorting,quicksort-randomizado,64,20,0.000029,1
sorting,quicksort-randomizado,64,21,0.000029,1
sorting,quicksort-randomizado,64,22,0.000029,1
sorting,quicksort-randomizado,64,23,0.000029,1
sorting,quicksort-randomizado,64,24,0.000029,1
sorting,quicksort-randomizado,64,25,0.000028,1
sorting,quicksort-randomizado,64,26,0.000028,1
sorting,quicksort-randomizado,64,27,0.000029,1
sorting,quicksort-randomizado,64,28,0.000029,1
sorting,quicksort-randomizado,64,29,0.000029,1
sorting,quicksort-randomizado,64,30,0.000029,1
sorting,quicksort-randomizado,64,31,0.000029,1
sorting,quicksort-randomizado,64,32,0.000029,1
sorting,quicksort-randomizado,64,33,0.000029,1
sorting,quicksort-randomizado,64,34,0.000029,1
sorting,quicksort-randomizado,64,35,0.000029,1
sorting,quicksort-randomizado,64,36,0.000029,1
sorting,quicksort-randomizado,64,37,0.000029,1
sorting,quicksort-randomizado,64,38,0.000029,1
sorting,quicksort-randomizado,64,39,0.000028,1
sorting,quicksort-randomizado,128,0,0.000358,1
sorting,quicksort-randomizado,128,1,0.000356,1
sorting,quicksort-randomizado,128,2,0.000358,1
sorting,quicksort-randomizado,128,3,0.000390,1
sorting,quicksort-randomizado,128,4,0.000354,1
sorting,quicksort-randomizado,128,5,0.000368,1
sorting,quicksort-randomizado,128,6,0.000406,1
sorting,quicksort-randomizado,128,7,0.000375,1
sorting,quicksort-randomizado,128,8,0.000373,1
sorting,quicksort-randomizado,128,9,0.000426,1
sorting,quicksort-randomizado,128,10,0.000109,1
sorting,quicksort-randomizado,128,11,0.000103,1
sorting,quicksort-randomizado,128,12,0.000115,1
sorting,quicksort-randomizado,128,13,0.000100,1
sorting,quicksort-randomizado,128,14,0.000097,1
sorting,quicksort-randomizado,128,15,0.000105,1
sorting,quicksort-randomizado,128,16,0.000109,1
sorting,quicksort-randomizado,128,17,0.000106,1
sorting,quicksort-randomizado,128,18,0.000120,1
sorting,quicksort-randomizado,128,19,0.000104,1
sorting,quicksort-randomizado,128,20,0.000053,1
sorting,quicksort-randomizado,128,21,0.000054,1
sorting,quicksort-randomizado,128,22,0.000053,1
sorting,quicksort-randomizado,128,23,0.000053,1
sorting,quicksort-randomizado,128,24,0.000053,1
sorting,quicksort-randomizado,128,25,0.000053,1
sorting,quicksort-randomizado,128,26,0.000053,1
sorting,quicksort-randomizado,128,27,0.000053,1
sorting,quicksort-randomizado,128,28,0.000053,1
sorting,quicksort-randomizado,128,29,0.000053,1
sorting,quicksort-randomizado,128,30,0.000054,1
sorting,quicksort-randomizado,128,31,0.000053,1
sorting,quicksort-randomizado,128,32,0.000053,1
sorting,quicksort-randomizado,128,33,0.000053,1
sorting,quicksort-randomizado,128,34,0.000054,1
sorting,quicksort-randomizado,128,35,0.000053,1
sorting,quicksort-randomizado,128,36,0.000053,1
sorting,quicksort-randomizado,128,37,0.000053,1
sorting,quicksort-randomizado,128,38,0.000053,1
sorting,quicksort-randomizado,128,39,0.000052,1
sorting,quicksort-randomizado,256,0,0.000859,1
sorting,quicksort-randomizado,256,1,0.000816,1
sorting,quicksort-randomizado,256,2,0.000784,1
sorting,quicksort-randomizado,256,3,0.000789,1
sorting,quicksort-randomizado,256,4,0.000823,1
sorting,quicksort-randomizado,256,5,0.000751,1
sorting,quicksort-randomizado,256,6,0.000821,1
sorting,quicksort-randomizado,256,7,0.000823,1
sorting,quicksort-randomizado,256,8,0.000938,1
sorting,quicksort-randomizado,256,9,0.000918,1
sorting,quicksort-randomizado,256,10,0.000260,1
sorting,quicksort-randomizado,256,11,0.000304,1
sorting,quicksort-randomizado,256,12,0.000303,1
sorting,quicksort-randomizado,256,13,0.000357,1
sorting,quicksort-randomizado,256,14,0.000264,1
sorting,quicksort-randomizado,256,15,0.000252,1
sorting,quicksort-randomizado,256,16,0.000294,1
sorting,quicksort-randomizado,256,17,0.000249,1
sorting,quicksort-randomizado,256,18,0.000253,1
sorting,quicksort-randomizado,256,19,0.000279,1
sorting,quicksort-randomizado,256,20,0.000104,1
sorting,quicksort-randomizado,256,21,0.000098,1
sorting,quicksort-randomizado,256,22,0.000098,1
sorting,quicksort-randomizado,256,23,0.000098,1
sorting,quicksort-randomizado,256,24,0.000119,1
sorting,quicksort-randomizado,256,25,0.000099,1
sorting,quicksort-randomizado,256,26,0.000098,1
sorting,quicksort-randomizado,256,27,0.000099,1
sorting,quicksort-randomizado,256,28,0.000098,1
sorting,quicksort-randomizado,256,29,0.000099,1
sorting,quicksort-randomizado,256,30,0.000099,1
sorting,quicksort-randomizado,256,31,0.000098,1
sorting,quicksort-randomizado,256,32,0.000098,1
sorting,quicksort-randomizado,256,33,0.000098,1
sorting,quicksort-randomizado,256,34,0.000098,1
sorting,quicksort-randomizado,256,35,0.000098,1
sorting,quicksort-randomizado,256,36,0.000099,1
sorting,quicksort-randomizado,256,37,0.000111,1
sorting,quicksort-randomizado,256,38,0.000099,1
sorting,quicksort-randomizado,256,39,0.000099,1
sorting,quicksort-randomizado,512,0,0.001804,1
sorting,quicksort-randomizado,512,1,0.001747,1
sorting,quicksort-randomizado,512,2,0.001685,1
sorting,quicksort-randomizado,512,3,0.001934,1
sorting,quicksort-randomizado,512,4,0.001783,1
sorting,quicksort-randomizado,512,5,0.001803,1
sorting,quicksort-randomizado,512,6,0.001765,1
sorting,quicksort-randomizado,512,7,0.001771,1
sorting,quicksort-randomizado,512,8,0.001823,1
sorting,quicksort-randomizado,512,9,0.001848,1
sorting,quicksort-randomizado,512,10,0.000604,1
sorting,quicksort-randomizado,512,11,0.000619,1
sorting,quicksort-randomizado,512,12,0.000595,1
sorting,quicksort-randomizado,512,13,0.000643,1
sorting,quicksort-randomizado,512,14,0.000607,1
sorting,quicksort-randomizado,512,15,0.000632,1
sorting,quicksort-randomizado,512,16,0.000640,1
sorting,quicksort-randomizado,512,17,0.000740,1
sorting,quicksort-randomizado,512,18,0.000837,1
sorting,quicksort-randomizado,512,19,0.000702,1
sorting,quicksort-randomizado,512,20,0.000284,1
sorting,quicksort-randomizado,512,21,0.000239,1
sorting,quicksort-randomizado,512,22,0.000286,1
sorting,quicksort-randomizado,512,23,0.000244,1
sorting,quicksort-randomizado,512,24,0.000275,1
sorting,quicksort-randomizado,512,25,0.000259,1
sorting,quicksort-randomizado,512,26,0.000245,1
sorting,quicksort-randomizado,512,27,0.000241,1
sorting,quicksort-randomizado,512,28,0.000265,1
sorting,quicksort-randomizado,512,29,0.000246,1
sorting,quicksort-randomizado,512,30,0.000203,1
sorting,quicksort-randomizado,512,31,0.000218,1
sorting,quicksort-randomizado,512,32,0.000196,1
sorting,quicksort-randomizado,512,33,0.000196,1
sorting,quicksort-randomizado,512,34,0.000197,1
sorting,quicksort-randomizado,512,35,0.000202,1
sorting,quicksort-randomizado,512,36,0.000197,1
sorting,quicksort-randomizado,512,37,0.000196,1
sorting,quicksort-randomizado,512,38,0.000196,1
sorting,quicksort-randomizado,512,39,0.000197,1
sorting,quicksort-randomizado,1024,0,0.003875,1
sorting,quicksort-randomizado,1024,1,0.003861,1
sorting,quicksort-randomizado,1024,2,0.003785,1
sorting,quicksort-randomizado,1024,3,0.003968,1
sorting,quicksort-randomizado,1024,4,0.003537,1
sorting,quicksort-randomizado,1024,5,0.003721,1
sorting,quicksort-randomizado,1024,6,0.003934,1
sorting,quicksort-randomizado,1024,7,0.004159,1
sorting,quicksort-randomizado,1024,8,0.003759,1
sorting,quicksort-randomizado,1024,9,0.003980,1
sorting,quicksort-randomizado,1024,10,0.001536,1
sorting,quicksort-randomizado,1024,11,0.001438,1
sorting,quicksort-randomizado,1024,12,0.001521,1
sorting,quicksort-randomizado,1024,13,0.001511,1
sorting,quicksort-randomizado,1024,14,0.001543,1
sorting,quicksort-randomizado,1024,15,0.001588,1
sorting,quicksort-randomizado,1024,16,0.001476,1
sorting,quicksort-randomizado,1024,17,0.001617,1
sorting,quicksort-randomizado,1024,18,0.001567,1
sorting,quicksort-randomizado,1024,19,0.001565,1
sorting,quicksort-randomizado,1024,20,0.000714,1
sorting,quicksort-randomizado,1024,21,0.000767,1
sorting,quicksort-randomizado,1024,22,0.000826,1
sorting,quicksort-randomizado,1024,23,0.000843,1
sorting,quicksort-randomizado,1024,24,0.000750,1
sorting,quicksort-randomizado,1024,25,0.000749,1
sorting,quicksort-randomizado,1024,26,0.000675,1
sorting,quicksort-randomizado,1024,27,0.000660,1
sorting,quicksort-randomizado,1024,28,0.000676,1
sorting,quicksort-randomizado,1024,29,0.000794,1
sorting,quicksort-randomizado,1024,30,0.000407,1
sorting,quicksort-randomizado,1024,31,0.000403,1
sorting,quicksort-randomizado,1024,32,0.000396,1
sorting,quicksort-randomizado,1024,33,0.000396,1
sorting,quicksort-randomizado,1024,34,0.000397,1
sorting,quicksort-randomizado,1024,35,0.000395,1
sorting,quicksort-randomizado,1024,36,0.000397,1
sorting,quicksort-randomizado,1024,37,0.000397,1
sorting,quicksort-randomizado,1024,38,0.000395,1
sorting,quicksort-randomizado,1024,39,0.000397,1
sorting,quicksort-randomizado,2048,0,0.008195,1
sorting,quicksort-randomizado,2048,1,0.008132,1
sorting,quicksort-randomizado,2048,2,0.008933,1
sorting,quicksort-randomizado,2048,3,0.007924,1
sorting,quicksort-randomizado,2048,4,0.008241,1
sorting,quicksort-randomizado,2048,5,0.008170,1
sorting,quicksort-randomizado,2048,6,0.009588,1
sorting,quicksort-randomizado,2048,7,0.007742,1
sorting,quicksort-randomizado,2048,8,0.008210,1
sorting,quicksort-randomizado,2048,9,0.008170,1
sorting,quicksort-randomizado,2048,10,0.003906,1
sorting,quicksort-randomizado,2048,11,0.003652,1
sorting,quicksort-randomizado,2048,12,0.004282,1
sorting,quicksort-randomizado,2048,13,0.003525,1
sorting,quicksort-randomizado,2048,14,0.003229,1
sorting,quicksort-randomizado,2048,15,0.003264,1
sorting,quicksort-randomizado,2048,16,0.004167,1
sorting,quicksort-randomizado,2048,17,0.003502,1
sorting,quicksort-randomizado,2048,18,0.003428,1
sorting,quicksort-randomizado,2048,19,0.003306,1
sorting,quicksort-randomizado,2048,20,0.002226,1
sorting,quicksort-randomizado,2048,21,0.001822,1
sorting,quicksort-randomizado,2048,22,0.001716,1
sorting,quicksort-randomizado,2048,23,0.001691,1
sorting,quicksort-randomizado,2048,24,0.001693,1
sorting,quicksort-randomizado,2048,25,0.001690,1
sorting,quicksort-randomizado,2048,26,0.001653,1
sorting,quicksort-randomizado,2048,27,0.001736,1
sorting,quicksort-randomizado,2048,28,0.001720,1
sorting,quicksort-randomizado,2048,29,0.001826,1
sorting,quicksort-randomizado,2048,30,0.000798,1
sorting,quicksort-randomizado,2048,31,0.000778,1
sorting,quicksort-randomizado,2048,32,0.000795,1
sorting,quicksort-randomizado,2048,33,0.000779,1
sorting,quicksort-randomizado,2048,34,0.000834,1
sorting,quicksort-randomizado,2048,35,0.000786,1
sorting,quicksort-randomizado,2048,36,0.000778,1
sorting,quicksort-randomizado,2048,37,0.000797,1
sorting,quicksort-randomizado,2048,38,0.000893,1
sorting,quicksort-randomizado,2048,39,0.000968,1
sorting,quicksort-randomizado,4096,0,0.019391,1
sorting,quicksort-randomizado,4096,1,0.018008,1
sorting,quicksort-randomizado,4096,2,0.018092,1
sorting,quicksort-randomizado,4096,3,0.018346,1
sorting,quicksort-randomizado,4096,4,0.017482,1
sorting,quicksort-randomizado,4096,5,0.018158,1
sorting,quicksort-randomizado,4096,6,0.016902,1
sorting,quicksort-randomizado,4096,7,0.017607,1
sorting,quicksort-randomizado,4096,8,0.017130,1
sorting,quicksort-randomizado,4096,9,0.018009,1
sorting,quicksort-randomizado,4096,10,0.008907,1
sorting,quicksort-randomizado,4096,11,0.008262,1
sorting,quicksort-randomizado,4096,12,0.008134,1
sorting,quicksort-randomizado,4096,13,0.008700,1
sorting,quicksort-randomizado,4096,14,0.008208,1
sorting,quicksort-randomizado,4096,15,0.007537,1
sorting,quicksort-randomizado,4096,16,0.008558,1
sorting,quicksort-randomizado,4096,17,0.008606,1
sorting,quicksort-randomizado,4096,18,0.007885,1
sorting,quicksort-randomizado,4096,19,0.007831,1
sorting,quicksort-randomizado,4096,20,0.004246,1
sorting,quicksort-randomizado,4096,21,0.004907,1
sorting,quicksort-randomizado,4096,22,0.004536,1
sorting,quicksort-randomizado,4096,23,0.004211,1
sorting,quicksort-randomizado,4096,24,0.004182,1
sorting,quicksort-randomizado,4096,25,0.004496,1
sorting,quicksort-randomizado,4096,26,0.004144,1
sorting,quicksort-randomizado,4096,27,0.004266,1
sorting,quicksort-randomizado,4096,28,0.004484,1
sorting,quicksort-randomizado,4096,29,0.004152,1
sorting,quicksort-randomizado,4096,30,0.001984,1
sorting,quicksort-randomizado,4096,31,0.002101,1
sorting,quicksort-randomizado,4096,32,0.002041,1
sorting,quicksort-randomizado,4096,33,0.002037,1
sorting,quicksort-randomizado,4096,34,0.002076,1
sorting,quicksort-randomizado,4096,35,0.001980,1
sorting,quicksort-randomizado,4096,36,0.001925,1
sorting,quicksort-randomizado,4096,37,0.002307,1
sorting,quicksort-randomizado,4096,38,0.002132,1
sorting,quicksort-randomizado,4096,39,0.001917,1
sorting,quicksort-randomizado,8192,0,0.039064,1
sorting,quicksort-randomizado,8192,1,0.038158,1
sorting,quicksort-randomizado,8192,2,0.037120,1
sorting,quicksort-randomizado,8192,3,0.039559,1
sorting,quicksort-randomizado,8192,4,0.038038,1
sorting,quicksort-randomizado,8192,5,0.037772,1
sorting,quicksort-randomizado,8192,6,0.035917,1
sorting,quicksort-randomizado,8192,7,0.037990,1
sorting,quicksort-randomizado,8192,8,0.036679,1
sorting,quicksort-randomizado,8192,9,0.038886,1
sorting,quicksort-randomizado,8192,10,0.016795,1
sorting,quicksort-randomizado,8192,11,0.018858,1
sorting,quicksort-randomizado,8192,12,0.017854,1
sorting,quicksort-randomizado,8192,13,0.019468,1
sorting,quicksort-randomizado,8192,14,0.019680,1
sorting,quicksort-randomizado,8192,15,0.018905,1
sorting,quicksort-randomizado,8192,16,0.018333,1
sorting,quicksort-randomizado,8192,17,0.018200,1
sorting,quicksort-randomizado,8192,18,0.017881,1
sorting,quicksort-randomizado,8192,19,0.018702,1
sorting,quicksort-randomizado,8192,20,0.010361,1
sorting,quicksort-randomizado,8192,21,0.009473,1
sorting,quicksort-randomizado,8192,22,0.011097,1
sorting,quicksort-randomizado,8192,23,0.010896,1
sorting,quicksort-randomizado,8192,24,0.012030,1
sorting,quicksort-randomizado,8192,25,0.012051,1
sorting,quicksort-randomizado,8192,26,0.009896,1
sorting,quicksort-randomizado,8192,27,0.011321,1
sorting,quicksort-randomizado,8192,28,0.012196,1
sorting,quicksort-randomizado,8192,29,0.011013,1
sorting,quicksort-randomizado,8192,30,0.005485,1
sorting,quicksort-randomizado,8192,31,0.005504,1
sorting,quicksort-randomizado,8192,32,0.004784,1
sorting,quicksort-randomizado,8192,33,0.005882,1
sorting,quicksort-randomizado,8192,34,0.004764,1
sorting,quicksort-randomizado,8192,35,0.006002,1
sorting,quicksort-randomizado,8192,36,0.005440,1
sorting,quicksort-randomizado,8192,37,0.005621,1
sorting,quicksort-randomizado,8192,38,0.004788,1
sorting,quicksort-randomizado,8192,39,0.004808,1
sorting,quicksort-randomizado,16384,0,0.074705,1
sorting,quicksort-randomizado,16384,1,0.077029,1
sorting,quicksort-randomizado,16384,2,0.082489,1
sorting,quicksort-randomizado,16384,3,0.077194,1
sorting,quicksort-randomizado,16384,4,0.078379,1
sorting,quicksort-randomizado,16384,5,0.083614,1
sorting,quicksort-randomizado,16384,6,0.079788,1
sorting,quicksort-randomizado,16384,7,0.078143,1
sorting,quicksort-randomizado,16384,8,0.077546,1
sorting,quicksort-randomizado,16384,9,0.077647,1
sorting,quicksort-randomizado,16384,10,0.040709,1
sorting,quicksort-randomizado,16384,11,0.041547,1
sorting,quicksort-randomizado,16384,12,0.039642,1
sorting,quicksort-randomizado,16384,13,0.042897,1
sorting,quicksort-randomizado,16384,14,0.045389,1
sorting,quicksort-randomizado,16384,15,0.039408,1
sorting,quicksort-randomizado,16384,16,0.044720,1
sorting,quicksort-randomizado,16384,17,0.041610,1
sorting,quicksort-randomizado,16384,18,0.047235,1
sorting,quicksort-randomizado,16384,19,0.038812,1
sorting,quicksort-randomizado,16384,20,0.024255,1
sorting,quicksort-randomizado,16384,21,0.025124,1
sorting,quicksort-randomizado,16384,22,0.024691,1
sorting,quicksort-randomizado,16384,23,0.024433,1
sorting,quicksort-randomizado,16384,24,0.022997,1
sorting,quicksort-randomizado,16384,25,0.025264,1
sorting,quicksort-randomizado,16384,26,0.024707,1
sorting,quicksort-randomizado,16384,27,0.025984,1
sorting,quicksort-randomizado,16384,28,0.028460,1
sorting,quicksort-randomizado,16384,29,0.024873,1
sorting,quicksort-randomizado,16384,30,0.013458,1
sorting,quicksort-randomizado,16384,31,0.013243,1
sorting,quicksort-randomizado,16384,32,0.012025,1
sorting,quicksort-randomizado,16384,33,0.013989,1
sorting,quicksort-randomizado,16384,34,0.013503,1
sorting,quicksort-randomizado,16384,35,0.012120,1
sorting,quicksort-randomizado,16384,36,0.012990,1
sorting,quicksort-randomizado,16384,37,0.013984,1
sorting,quicksort-randomizado,16384,38,0.012038,1
sorting,quicksort-randomizado,16384,39,0.014437,1
sorting,quicksort-randomizado,32768,0,0.160908,1
sorting,quicksort-randomizado,32768,1,0.160146,1
sorting,quicksort-randomizado,32768,2,0.162004,1
sorting,quicksort-randomizado,32768,3,0.155908,1
sorting,quicksort-randomizado,32768,4,0.159598,1
sorting,quicksort-randomizado,32768,5,0.161503,1
sorting,quicksort-randomizado,32768,6,0.168162,1
sorting,quicksort-randomizado,32768,7,0.162105,1
sorting,quicksort-randomizado,32768,8,0.161576,1
sorting,quicksort-randomizado,32768,9,0.163053,1
sorting,quicksort-randomizado,32768,10,0.091615,1
sorting,quicksort-randomizado,32768,11,0.092911,1
sorting,quicksort-randomizado,32768,12,0.093002,1
sorting,quicksort-randomizado,32768,13,0.100777,1
sorting,quicksort-randomizado,32768,14,0.089338,1
sorting,quicksort-randomizado,32768,15,0.091744,1
sorting,quicksort-randomizado,32768,16,0.089619,1
sorting,quicksort-randomizado,32768,17,0.102247,1
sorting,quicksort-randomizado,32768,18,0.088765,1
sorting,quicksort-randomizado,32768,19,0.093259,1
sorting,quicksort-randomizado,32768,20,0.060976,1
sorting,quicksort-randomizado,32768,21,0.054853,1
sorting,quicksort-randomizado,32768,22,0.059232,1
sorting,quicksort-randomizado,32768,23,0.055395,1
sorting,quicksort-randomizado,32768,24,0.056053,1
sorting,quicksort-randomizado,32768,25,0.061793,1
sorting,quicksort-randomizado,32768,26,0.061055,1
sorting,quicksort-randomizado,32768,27,0.062458,1
sorting,quicksort-randomizado,32768,28,0.059606,1
sorting,quicksort-randomizado,32768,29,0.057672,1
sorting,quicksort-randomizado,32768,30,0.031621,1
sorting,quicksort-randomizado,32768,31,0.030845,1
sorting,quicksort-randomizado,32768,32,0.034118,1
sorting,quicksort-randomizado,32768,33,0.032842,1
sorting,quicksort-randomizado,32768,34,0.032188,1
sorting,quicksort-randomizado,32768,35,0.031195,1
sorting,quicksort-randomizado,32768,36,0.028901,1
sorting,quicksort-randomizado,32768,37,0.038407,1
sorting,quicksort-randomizado,32768,38,0.031063,1
sorting,quicksort-randomizado,32768,39,0.028890,1
